production_id,job_order_id,product_id,machine_id,operator_id,step_number,step_machine_type,date,shift,start_time,end_time,setup_time_min,cycle_time_min,queue_time_min,total_time_min,quantity_in,quantity_good,first_pass_yield,machine_cost,labor_cost
PRD-RUN-004586,JOB-01148,PRD-003,MCH-007,OPR-013,3,CNC Lathe,2024-04-26,Afternoon (2PM-10PM),2024-04-26 19:19,2024-04-27 02:03,9.3,39.5,0.3,404.6,10,9,0.942,505.38,235.84
PRD-RUN-004587,JOB-01148,PRD-003,MCH-018,OPR-010,4,Inspection Station,2024-04-27,Night (10PM-6AM),2024-04-27 02:42,2024-04-27 05:48,9.2,17.7,12.4,198.6,10,8,0.88,170.68,108.62
PRD-RUN-004588,JOB-01149,PRD-001,MCH-004,OPR-010,1,CNC Mill,2025-01-09,Morning (6AM-2PM),2025-01-09 08:16,2025-01-09 16:47,11.7,49.9,34.6,545.3,10,8,0.876,723.49,297.91
PRD-RUN-004589,JOB-01149,PRD-001,MCH-010,OPR-004,2,Drill Press,2025-01-09,Afternoon (2PM-10PM),2025-01-09 17:27,2025-01-09 21:31,11.0,23.3,12.9,256.9,10,8,0.904,183.0,142.33
PRD-RUN-004590,JOB-01149,PRD-001,MCH-012,OPR-005,3,Surface Grinder,2025-01-09,Night (10PM-6AM),2025-01-09 22:35,2025-01-10 03:50,12.5,30.2,35.2,349.7,10,9,0.963,340.71,183.46
PRD-RUN-004591,JOB-01149,PRD-001,MCH-017,OPR-010,4,Inspection Station,2025-01-10,Night (10PM-6AM),2025-01-10 04:15,2025-01-10 07:50,11.5,20.3,3.4,217.9,10,8,0.876,196.62,125.12
PRD-RUN-004592,JOB-01150,PRD-007,MCH-002,OPR-004,1,CNC Mill,2024-07-04,Morning (6AM-2PM),2024-07-04 07:39,2024-07-04 08:32,8.0,44.7,5.9,58.6,1,1,0.943,74.66,30.74
PRD-RUN-004593,JOB-01150,PRD-007,MCH-010,OPR-005,2,Drill Press,2024-07-04,Morning (6AM-2PM),2024-07-04 09:22,2024-07-04 09:54,11.0,21.3,12.9,45.2,1,1,0.936,24.23,18.84
PRD-RUN-004594,JOB-01150,PRD-007,MCH-010,OPR-014,3,Drill Press,2024-07-04,Morning (6AM-2PM),2024-07-04 10:29,2024-07-04 11:09,15.3,24.5,6.9,46.7,1,1,0.882,29.85,23.22
PRD-RUN-004595,JOB-01150,PRD-007,MCH-011,OPR-006,4,Surface Grinder,2024-07-04,Morning (6AM-2PM),2024-07-04 12:13,2024-07-04 12:56,5.9,37.6,27.7,71.2,1,1,0.876,47.12,25.38
PRD-RUN-004596,JOB-01150,PRD-007,MCH-017,OPR-007,5,Inspection Station,2024-07-04,Morning (6AM-2PM),2024-07-04 13:28,2024-07-04 13:50,6.3,15.7,12.4,34.4,1,1,0.902,20.17,12.83
PRD-RUN-004597,JOB-01151,PRD-008,MCH-002,OPR-001,1,CNC Mill,2025-11-28,Night (10PM-6AM),2025-11-28 03:52,2025-11-28 05:06,13.3,60.1,3.9,77.3,1,1,0.876,103.98,42.82
PRD-RUN-004598,JOB-01151,PRD-008,MCH-009,OPR-003,2,Drill Press,2025-11-28,Night (10PM-6AM),2025-11-28 05:39,2025-11-28 06:13,12.1,21.5,8.3,41.9,1,1,1.0,25.2,19.6
PRD-RUN-004599,JOB-01151,PRD-008,MCH-013,OPR-010,3,Assembly Station,2025-11-28,Morning (6AM-2PM),2025-11-28 06:24,2025-11-28 07:39,8.4,66.3,2.2,76.9,1,1,0.876,49.8,43.58
PRD-RUN-004600,JOB-01151,PRD-008,MCH-017,OPR-009,4,Inspection Station,2025-11-28,Morning (6AM-2PM),2025-11-28 08:11,2025-11-28 08:41,12.9,17.8,4.0,34.7,1,1,0.876,28.14,17.91
PRD-RUN-004601,JOB-01152,PRD-004,MCH-007,OPR-007,1,CNC Lathe,2024-12-18,Morning (6AM-2PM),2024-12-18 06:43,2024-12-18 08:01,14.4,31.8,11.4,89.4,2,1,0.953,97.5,45.5
PRD-RUN-004602,JOB-01152,PRD-004,MCH-011,OPR-010,2,Surface Grinder,2024-12-18,Morning (6AM-2PM),2024-12-18 11:27,2024-12-18 13:05,12.3,43.2,105.4,204.1,2,1,0.877,106.92,57.58
PRD-RUN-004603,JOB-01152,PRD-004,MCH-018,OPR-004,3,Inspection Station,2024-12-18,Morning (6AM-2PM),2024-12-18 13:47,2024-12-18 14:31,12.6,15.7,7.7,51.7,2,1,0.925,40.33,25.67
PRD-RUN-004604,JOB-01153,PRD-002,MCH-005,OPR-016,1,CNC Lathe,2025-09-08,Night (10PM-6AM),2025-09-08 03:49,2025-09-08 16:31,11.3,37.5,14.2,775.5,20,17,0.876,951.62,444.09
PRD-RUN-004605,JOB-01153,PRD-002,MCH-012,OPR-005,2,Surface Grinder,2025-09-08,Afternoon (2PM-10PM),2025-09-08 17:48,2025-09-09 03:52,12.7,29.6,42.5,647.2,20,17,0.897,655.09,352.74
PRD-RUN-004606,JOB-01153,PRD-002,MCH-016,OPR-009,3,Assembly Station,2025-09-09,Night (10PM-6AM),2025-09-09 04:54,2025-09-09 23:36,10.6,55.6,19.3,1141.9,20,17,0.876,748.4,654.85
PRD-RUN-004607,JOB-01153,PRD-002,MCH-017,OPR-006,4,Inspection Station,2025-09-10,Night (10PM-6AM),2025-09-10 00:12,2025-09-10 06:26,8.2,18.3,9.9,384.1,20,17,0.876,343.02,218.28
PRD-RUN-004608,JOB-01154,PRD-002,MCH-007,OPR-007,1,CNC Lathe,2025-08-14,Morning (6AM-2PM),2025-08-14 07:20,2025-08-14 13:58,6.4,39.2,12.1,410.5,10,9,0.941,498.0,232.4
PRD-RUN-004609,JOB-01154,PRD-002,MCH-011,OPR-001,2,Surface Grinder,2025-08-14,Afternoon (2PM-10PM),2025-08-14 18:45,2025-08-15 01:00,9.7,36.5,156.5,531.2,10,8,0.876,405.93,218.58
PRD-RUN-004610,JOB-01154,PRD-002,MCH-013,OPR-008,3,Assembly Station,2025-08-15,Night (10PM-6AM),2025-08-15 01:54,2025-08-15 14:32,9.9,74.8,18.6,776.5,10,9,0.973,505.27,442.11
PRD-RUN-004611,JOB-01154,PRD-002,MCH-018,OPR-014,4,Inspection Station,2025-08-15,Afternoon (2PM-10PM),2025-08-15 15:02,2025-08-15 18:14,3.9,18.8,4.9,196.8,10,8,0.909,175.91,111.94
PRD-RUN-004612,JOB-01155,PRD-006,MCH-006,OPR-001,1,CNC Lathe,2025-04-03,Night (10PM-6AM),2025-04-03 03:05,2025-04-03 04:39,15.5,38.9,7.4,100.7,2,1,0.876,116.62,54.42
PRD-RUN-004613,JOB-01155,PRD-006,MCH-010,OPR-006,2,Drill Press,2025-04-03,Night (10PM-6AM),2025-04-03 05:07,2025-04-03 06:05,3.0,27.3,10.1,67.7,2,1,0.876,43.2,33.6
PRD-RUN-004614,JOB-01155,PRD-006,MCH-011,OPR-002,3,Surface Grinder,2025-04-03,Morning (6AM-2PM),2025-04-03 06:32,2025-04-03 08:10,9.0,44.7,3.3,101.7,2,1,0.876,106.6,57.4
PRD-RUN-004615,JOB-01155,PRD-006,MCH-017,OPR-012,4,Inspection Station,2025-04-03,Morning (6AM-2PM),2025-04-03 08:33,2025-04-03 09:15,8.6,16.6,2.8,44.6,2,1,0.876,38.32,24.38
PRD-RUN-004616,JOB-01156,PRD-001,MCH-002,OPR-006,1,CNC Mill,2024-08-29,Night (10PM-6AM),2024-08-29 04:01,2024-08-30 04:16,16.4,71.9,12.5,1466.9,20,17,0.876,2060.4,848.4
PRD-RUN-004617,JOB-01156,PRD-001,MCH-010,OPR-011,2,Drill Press,2024-08-30,Night (10PM-6AM),2024-08-30 05:00,2024-08-30 13:12,7.1,24.2,18.8,509.9,20,17,0.876,368.33,286.48
PRD-RUN-004618,JOB-01156,PRD-001,MCH-011,OPR-013,3,Surface Grinder,2024-08-30,Morning (6AM-2PM),2024-08-30 13:55,2024-08-30 21:29,16.6,21.9,9.7,464.3,20,17,0.889,492.48,265.18
PRD-RUN-004619,JOB-01156,PRD-001,MCH-017,OPR-004,4,Inspection Station,2024-08-30,Afternoon (2PM-10PM),2024-08-30 21:37,2024-08-31 02:53,6.4,15.5,0.5,316.9,20,17,0.907,290.03,184.57
PRD-RUN-004620,JOB-01157,PRD-008,MCH-001,OPR-011,1,CNC Mill,2025-09-23,Night (10PM-6AM),2025-09-23 04:59,2025-09-23 09:04,5.1,47.9,51.6,296.2,5,4,0.876,346.52,142.68
PRD-RUN-004621,JOB-01157,PRD-008,MCH-010,OPR-002,2,Drill Press,2025-09-23,Morning (6AM-2PM),2025-09-23 09:20,2025-09-23 11:32,10.4,24.3,5.9,137.8,5,4,0.886,98.92,76.94
PRD-RUN-004622,JOB-01157,PRD-008,MCH-015,OPR-006,3,Assembly Station,2025-09-23,Morning (6AM-2PM),2025-09-23 12:39,2025-09-23 18:57,10.6,73.5,36.4,414.5,5,4,0.876,252.07,220.56
PRD-RUN-004623,JOB-01157,PRD-008,MCH-018,OPR-008,4,Inspection Station,2025-09-23,Afternoon (2PM-10PM),2025-09-23 20:35,2025-09-23 21:58,8.5,14.9,45.8,128.8,5,4,0.885,76.08,48.42
PRD-RUN-004624,JOB-01158,PRD-004,MCH-007,OPR-008,1,CNC Lathe,2025-06-18,Night (10PM-6AM),2025-06-18 05:27,2025-06-18 08:38,7.8,36.7,18.5,209.8,5,4,0.928,239.12,111.59
PRD-RUN-004625,JOB-01158,PRD-004,MCH-011,OPR-012,2,Surface Grinder,2025-06-18,Morning (6AM-2PM),2025-06-18 09:21,2025-06-18 12:52,8.4,40.5,12.0,222.9,5,4,0.876,228.47,123.03
PRD-RUN-004626,JOB-01158,PRD-004,MCH-017,OPR-014,3,Inspection Station,2025-06-18,Morning (6AM-2PM),2025-06-18 13:16,2025-06-18 14:45,10.1,15.9,3.0,92.6,5,4,0.876,82.13,52.27
PRD-RUN-004627,JOB-01159,PRD-002,MCH-007,OPR-006,1,CNC Lathe,2024-03-18,Night (10PM-6AM),2024-03-18 03:11,2024-03-19 17:28,11.5,45.7,1.1,2297.6,50,42,0.876,2870.62,1339.62
PRD-RUN-004628,JOB-01159,PRD-002,MCH-011,OPR-002,2,Surface Grinder,2024-03-19,Afternoon (2PM-10PM),2024-03-19 18:30,2024-03-20 21:07,11.9,31.7,22.4,1619.3,50,42,0.876,1729.98,931.53
PRD-RUN-004629,JOB-01159,PRD-002,MCH-016,OPR-013,3,Assembly Station,2024-03-20,Afternoon (2PM-10PM),2024-03-20 21:53,2024-03-22 10:27,4.9,43.8,13.6,2208.5,50,43,0.89,1463.27,1280.36
PRD-RUN-004630,JOB-01159,PRD-002,MCH-018,OPR-006,4,Inspection Station,2024-03-22,Morning (6AM-2PM),2024-03-22 10:52,2024-03-23 03:40,8.2,20.0,0.4,1008.6,50,42,0.876,924.18,588.12
PRD-RUN-004631,JOB-01160,PRD-003,MCH-004,OPR-014,1,CNC Mill,2025-02-14,Night (10PM-6AM),2025-02-14 03:05,2025-02-14 04:15,13.6,55.9,4.5,74.0,1,1,0.876,98.46,40.54
PRD-RUN-004632,JOB-01160,PRD-003,MCH-008,OPR-008,2,Drill Press,2025-02-14,Night (10PM-6AM),2025-02-14 04:46,2025-02-14 05:19,14.6,18.2,12.1,44.9,1,1,0.963,24.6,19.13
PRD-RUN-004633,JOB-01160,PRD-003,MCH-005,OPR-007,3,CNC Lathe,2025-02-14,Morning (6AM-2PM),2025-02-14 06:01,2025-02-14 06:51,9.3,40.8,17.3,67.4,1,1,0.895,62.62,29.22
PRD-RUN-004634,JOB-01160,PRD-003,MCH-018,OPR-007,4,Inspection Station,2025-02-14,Morning (6AM-2PM),2025-02-14 07:07,2025-02-14 07:30,5.1,18.1,1.6,24.8,1,1,0.942,21.27,13.53
PRD-RUN-004635,JOB-01161,PRD-006,MCH-005,OPR-016,1,CNC Lathe,2024-06-06,Morning (6AM-2PM),2024-06-06 06:25,2024-06-06 08:10,13.9,45.6,22.1,127.2,2,1,0.876,131.38,61.31
PRD-RUN-004636,JOB-01161,PRD-006,MCH-009,OPR-003,2,Drill Press,2024-06-06,Morning (6AM-2PM),2024-06-06 09:13,2024-06-06 10:04,14.4,18.2,26.8,77.6,2,1,0.945,38.1,29.63
PRD-RUN-004637,JOB-01161,PRD-006,MCH-012,OPR-004,3,Surface Grinder,2024-06-06,Morning (6AM-2PM),2024-06-06 10:51,2024-06-06 12:19,13.5,37.1,14.1,101.8,2,1,0.888,95.01,51.16
PRD-RUN-004638,JOB-01161,PRD-006,MCH-018,OPR-006,4,Inspection Station,2024-06-06,Morning (6AM-2PM),2024-06-06 12:51,2024-06-06 13:35,4.6,19.8,5.2,49.4,2,1,0.876,40.52,25.78
PRD-RUN-004639,JOB-01162,PRD-008,MCH-004,OPR-015,1,CNC Mill,2025-04-18,Night (10PM-6AM),2025-04-18 03:54,2025-04-18 14:13,13.0,60.6,47.4,666.4,10,8,0.876,876.92,361.08
PRD-RUN-004640,JOB-01162,PRD-008,MCH-008,OPR-008,2,Drill Press,2025-04-18,Afternoon (2PM-10PM),2025-04-18 14:33,2025-04-18 17:30,5.1,17.2,6.1,183.2,10,9,0.996,132.82,103.31
PRD-RUN-004641,JOB-01162,PRD-008,MCH-016,OPR-010,3,Assembly Station,2025-04-18,Afternoon (2PM-10PM),2025-04-18 17:53,2025-04-19 07:04,8.5,78.2,8.1,798.6,10,8,0.876,527.0,461.12
PRD-RUN-004642,JOB-01162,PRD-008,MCH-017,OPR-001,4,Inspection Station,2025-04-19,Morning (6AM-2PM),2025-04-19 07:37,2025-04-19 10:43,8.2,17.8,6.5,192.7,10,8,0.876,170.68,108.62
PRD-RUN-004643,JOB-01163,PRD-004,MCH-005,OPR-007,1,CNC Lathe,2025-01-03,Night (10PM-6AM),2025-01-03 04:40,2025-01-03 05:55,9.2,33.0,2.7,77.9,2,1,0.956,94.0,43.87
PRD-RUN-004644,JOB-01163,PRD-004,MCH-011,OPR-006,2,Surface Grinder,2025-01-03,Morning (6AM-2PM),2025-01-03 07:03,2025-01-03 08:33,7.6,41.1,33.9,123.7,2,1,0.876,97.28,52.38
PRD-RUN-004645,JOB-01163,PRD-004,MCH-017,OPR-008,3,Inspection Station,2025-01-03,Morning (6AM-2PM),2025-01-03 09:20,2025-01-03 10:00,5.9,17.2,24.2,64.5,2,1,0.923,36.94,23.51
PRD-RUN-004646,JOB-01164,PRD-003,MCH-002,OPR-004,1,CNC Mill,2024-01-25,Night (10PM-6AM),2024-01-25 04:27,2024-01-25 13:29,10.9,53.1,7.4,549.3,10,9,0.927,767.69,316.11
PRD-RUN-004647,JOB-01164,PRD-003,MCH-010,OPR-008,2,Drill Press,2024-01-25,Afternoon (2PM-10PM),2024-01-25 14:29,2024-01-25 18:16,9.4,21.7,30.0,256.4,10,9,0.94,169.8,132.07
PRD-RUN-004648,JOB-01164,PRD-003,MCH-006,OPR-006,3,CNC Lathe,2024-01-25,Afternoon (2PM-10PM),2024-01-25 18:57,2024-01-26 03:39,14.7,50.8,7.4,530.1,10,8,0.876,653.38,304.91
PRD-RUN-004649,JOB-01164,PRD-003,MCH-018,OPR-003,4,Inspection Station,2024-01-26,Night (10PM-6AM),2024-01-26 04:32,2024-01-26 06:55,4.4,13.9,18.1,161.5,10,9,1.0,131.45,83.65
PRD-RUN-004650,JOB-01165,PRD-001,MCH-004,OPR-011,1,CNC Mill,2024-03-26,Morning (6AM-2PM),2024-03-26 08:08,2024-03-26 10:20,17.2,57.2,5.9,137.5,2,1,0.876,186.43,76.77
PRD-RUN-004651,JOB-01165,PRD-001,MCH-010,OPR-001,2,Drill Press,2024-03-26,Morning (6AM-2PM),2024-03-26 11:21,2024-03-26 12:16,9.0,23.3,24.9,80.5,2,1,0.876,41.7,32.43
PRD-RUN-004652,JOB-01165,PRD-001,MCH-012,OPR-016,3,Surface Grinder,2024-03-26,Morning (6AM-2PM),2024-03-26 13:24,2024-03-26 14:38,7.3,33.3,25.2,99.1,2,1,0.876,80.06,43.11
PRD-RUN-004653,JOB-01165,PRD-001,MCH-018,OPR-013,4,Inspection Station,2024-03-26,Afternoon (2PM-10PM),2024-03-26 14:56,2024-03-26 15:33,8.0,14.3,6.8,43.4,2,1,0.917,33.55,21.35
PRD-RUN-004654,JOB-01166,PRD-004,MCH-005,OPR-002,1,CNC Lathe,2025-01-22,Morning (6AM-2PM),2025-01-22 07:13,2025-01-22 08:04,7.7,44.1,19.0,70.8,1,1,0.876,64.75,30.22
PRD-RUN-004655,JOB-01166,PRD-004,MCH-012,OPR-012,2,Surface Grinder,2025-01-22,Morning (6AM-2PM),2025-01-22 08:46,2025-01-22 09:25,6.9,32.0,12.8,51.7,1,1,0.876,42.14,22.69
PRD-RUN-004656,JOB-01166,PRD-004,MCH-017,OPR-001,3,Inspection Station,2025-01-22,Morning (6AM-2PM),2025-01-22 10:38,2025-01-22 11:02,5.6,18.1,33.2,56.9,1,1,0.876,21.73,13.83
PRD-RUN-004657,JOB-01167,PRD-008,MCH-001,OPR-009,1,CNC Mill,2024-01-11,Night (10PM-6AM),2024-01-11 03:39,2024-01-11 05:46,7.8,59.6,14.7,141.7,2,1,0.876,179.92,74.08
PRD-RUN-004658,JOB-01167,PRD-008,MCH-008,OPR-003,2,Drill Press,2024-01-11,Morning (6AM-2PM),2024-01-11 06:45,2024-01-11 07:36,6.9,22.5,19.7,71.6,2,1,0.998,38.92,30.27
PRD-RUN-004659,JOB-01167,PRD-008,MCH-014,OPR-015,3,Assembly Station,2024-01-11,Morning (6AM-2PM),2024-01-11 08:40,2024-01-11 11:52,3.4,94.2,34.5,226.3,2,1,0.876,127.87,111.88
PRD-RUN-004660,JOB-01167,PRD-008,MCH-018,OPR-014,4,Inspection Station,2024-01-11,Morning (6AM-2PM),2024-01-11 13:07,2024-01-11 13:53,8.2,19.2,35.3,81.9,2,1,0.937,42.72,27.18
PRD-RUN-004661,JOB-01168,PRD-007,MCH-001,OPR-015,1,CNC Mill,2025-05-29,Morning (6AM-2PM),2025-05-29 06:06,2025-05-29 11:04,9.8,57.6,16.7,314.5,5,4,0.876,421.88,173.72
PRD-RUN-004662,JOB-01168,PRD-007,MCH-010,OPR-004,2,Drill Press,2025-05-29,Morning (6AM-2PM),2025-05-29 11:29,2025-05-29 13:10,9.2,18.4,4.9,106.1,5,4,0.939,75.9,59.03
PRD-RUN-004663,JOB-01168,PRD-007,MCH-009,OPR-014,3,Drill Press,2025-05-29,Morning (6AM-2PM),2025-05-29 13:23,2025-05-29 15:48,9.1,27.2,4.4,149.5,5,4,0.876,108.83,84.64
PRD-RUN-004664,JOB-01168,PRD-007,MCH-011,OPR-010,4,Surface Grinder,2025-05-29,Afternoon (2PM-10PM),2025-05-29 18:41,2025-05-29 22:25,16.2,41.4,94.3,317.5,5,4,0.876,241.8,130.2
PRD-RUN-004665,JOB-01168,PRD-007,MCH-018,OPR-016,5,Inspection Station,2025-05-29,Night (10PM-6AM),2025-05-29 22:56,2025-05-30 00:43,11.7,19.0,5.6,112.3,5,4,0.876,97.81,62.24
PRD-RUN-004666,JOB-01169,PRD-001,MCH-002,OPR-001,1,CNC Mill,2025-07-07,Night (10PM-6AM),2025-07-07 03:28,2025-07-07 05:40,13.4,59.4,10.6,142.8,2,1,0.876,187.28,77.12
PRD-RUN-004667,JOB-01169,PRD-001,MCH-010,OPR-005,2,Drill Press,2025-07-07,Morning (6AM-2PM),2025-07-07 06:35,2025-07-07 07:22,6.7,20.1,24.2,71.1,2,1,0.943,35.18,27.36
PRD-RUN-004668,JOB-01169,PRD-001,MCH-012,OPR-013,3,Surface Grinder,2025-07-07,Morning (6AM-2PM),2025-07-07 07:45,2025-07-07 08:47,6.2,27.7,9.1,70.7,2,1,0.876,66.73,35.93
PRD-RUN-004669,JOB-01169,PRD-001,MCH-018,OPR-013,4,Inspection Station,2025-07-07,Morning (6AM-2PM),2025-07-07 09:25,2025-07-07 10:09,10.7,16.4,15.4,58.9,2,1,0.907,39.88,25.38
PRD-RUN-004670,JOB-01170,PRD-007,MCH-004,OPR-006,1,CNC Mill,2024-05-21,Night (10PM-6AM),2024-05-21 04:48,2024-05-21 07:06,10.2,64.1,35.8,174.2,2,1,0.876,196.07,80.73
PRD-RUN-004671,JOB-01170,PRD-007,MCH-010,OPR-012,2,Drill Press,2024-05-21,Morning (6AM-2PM),2024-05-21 07:52,2024-05-21 08:50,9.2,24.7,13.4,72.0,2,1,0.934,43.95,34.18
PRD-RUN-004672,JOB-01170,PRD-007,MCH-010,OPR-004,3,Drill Press,2024-05-21,Morning (6AM-2PM),2024-05-21 09:17,2024-05-21 10:10,17.4,17.9,4.1,57.3,2,1,0.883,39.9,31.03
PRD-RUN-004673,JOB-01170,PRD-007,MCH-011,OPR-011,4,Surface Grinder,2024-05-21,Morning (6AM-2PM),2024-05-21 10:40,2024-05-21 12:23,12.4,45.1,1.7,104.3,2,1,0.876,111.15,59.85
PRD-RUN-004674,JOB-01170,PRD-007,MCH-018,OPR-007,5,Inspection Station,2024-05-21,Morning (6AM-2PM),2024-05-21 13:00,2024-05-21 13:39,8.8,14.8,8.0,46.4,2,1,0.906,35.2,22.4
PRD-RUN-004675,JOB-01171,PRD-008,MCH-003,OPR-006,1,CNC Mill,2024-05-06,Night (10PM-6AM),2024-05-06 04:24,2024-05-07 03:24,9.5,68.5,24.0,1403.5,20,17,0.876,1954.29,804.71
PRD-RUN-004676,JOB-01171,PRD-008,MCH-009,OPR-011,2,Drill Press,2024-05-07,Morning (6AM-2PM),2024-05-07 06:03,2024-05-07 14:48,13.0,25.6,90.8,615.8,20,17,0.876,393.75,306.25
PRD-RUN-004677,JOB-01171,PRD-008,MCH-014,OPR-009,3,Assembly Station,2024-05-07,Afternoon (2PM-10PM),2024-05-07 15:07,2024-05-08 18:47,7.9,82.6,7.9,1667.8,20,17,0.876,1106.6,968.28
PRD-RUN-004678,JOB-01171,PRD-008,MCH-018,OPR-001,4,Inspection Station,2024-05-08,Afternoon (2PM-10PM),2024-05-08 18:59,2024-05-09 02:15,11.4,21.2,3.8,439.2,20,17,0.876,399.12,253.98
PRD-RUN-004679,JOB-01172,PRD-004,MCH-006,OPR-010,1,CNC Lathe,2025-10-16,Night (10PM-6AM),2025-10-16 04:18,2025-10-16 07:26,7.9,36.0,7.8,195.7,5,4,0.876,234.88,109.61
PRD-RUN-004680,JOB-01172,PRD-004,MCH-011,OPR-001,2,Surface Grinder,2025-10-16,Morning (6AM-2PM),2025-10-16 07:48,2025-10-16 11:06,10.7,37.5,9.4,207.6,5,4,0.876,214.72,115.62
PRD-RUN-004681,JOB-01172,PRD-004,MCH-018,OPR-009,3,Inspection Station,2025-10-16,Morning (6AM-2PM),2025-10-16 12:05,2025-10-16 13:40,7.6,17.6,23.0,118.6,5,4,0.883,87.63,55.77
PRD-RUN-004682,JOB-01173,PRD-001,MCH-004,OPR-005,1,CNC Mill,2025-03-12,Night (10PM-6AM),2025-03-12 04:13,2025-03-12 08:45,13.8,51.6,8.3,280.1,5,4,0.941,385.05,158.55
PRD-RUN-004683,JOB-01173,PRD-001,MCH-010,OPR-014,2,Drill Press,2025-03-12,Morning (6AM-2PM),2025-03-12 09:48,2025-03-12 12:09,11.4,25.9,24.7,165.6,5,4,0.932,105.68,82.19
PRD-RUN-004684,JOB-01173,PRD-001,MCH-012,OPR-010,3,Surface Grinder,2025-03-12,Afternoon (2PM-10PM),2025-03-12 15:43,2025-03-12 19:34,12.7,43.8,113.2,344.9,5,4,0.876,251.01,135.16
PRD-RUN-004685,JOB-01173,PRD-001,MCH-017,OPR-015,4,Inspection Station,2025-03-12,Afternoon (2PM-10PM),2025-03-12 21:46,2025-03-12 23:33,10.8,19.2,69.0,175.8,5,4,0.876,97.9,62.3
PRD-RUN-004686,JOB-01174,PRD-008,MCH-004,OPR-016,1,CNC Mill,2024-08-12,Night (10PM-6AM),2024-08-12 04:45,2024-08-12 05:47,8.3,53.1,20.9,82.3,1,1,0.876,86.98,35.82
PRD-RUN-004687,JOB-01174,PRD-008,MCH-008,OPR-001,2,Drill Press,2024-08-12,Morning (6AM-2PM),2024-08-12 06:23,2024-08-12 06:58,10.3,24.5,6.4,41.2,1,1,0.876,26.1,20.3
PRD-RUN-004688,JOB-01174,PRD-008,MCH-016,OPR-010,3,Assembly Station,2024-08-12,Morning (6AM-2PM),2024-08-12 07:49,2024-08-12 09:41,14.3,97.6,13.2,125.1,1,1,0.876,74.6,65.27
PRD-RUN-004689,JOB-01174,PRD-008,MCH-018,OPR-009,4,Inspection Station,2024-08-12,Morning (6AM-2PM),2024-08-12 10:11,2024-08-12 10:35,6.7,16.5,0.8,24.0,1,1,0.88,21.27,13.53
PRD-RUN-004690,JOB-01175,PRD-006,MCH-007,OPR-012,1,CNC Lathe,2025-05-22,Night (10PM-6AM),2025-05-22 03:19,2025-05-22 06:59,11.6,41.7,7.7,227.8,5,4,0.907,275.12,128.39
PRD-RUN-004691,JOB-01175,PRD-006,MCH-010,OPR-010,2,Drill Press,2025-05-22,Morning (6AM-2PM),2025-05-22 07:25,2025-05-22 09:29,4.4,23.9,0.7,124.6,5,4,0.876,92.92,72.27
PRD-RUN-004692,JOB-01175,PRD-006,MCH-012,OPR-009,3,Surface Grinder,2025-05-22,Morning (6AM-2PM),2025-05-22 10:10,2025-05-22 12:54,9.9,31.0,18.1,183.0,5,4,0.876,178.64,96.19
PRD-RUN-004693,JOB-01175,PRD-006,MCH-017,OPR-007,4,Inspection Station,2025-05-22,Morning (6AM-2PM),2025-05-22 13:24,2025-05-22 14:50,11.6,14.9,6.7,92.8,5,4,0.966,78.92,50.22
PRD-RUN-004694,JOB-01176,PRD-004,MCH-007,OPR-010,1,CNC Lathe,2025-12-18,Morning (6AM-2PM),2025-12-18 06:03,2025-12-18 10:09,12.4,46.7,9.0,254.9,5,4,0.876,307.38,143.44
PRD-RUN-004695,JOB-01176,PRD-004,MCH-011,OPR-014,2,Surface Grinder,2025-12-18,Morning (6AM-2PM),2025-12-18 10:31,2025-12-18 13:28,7.4,33.9,0.8,177.7,5,4,0.876,191.64,103.19
PRD-RUN-004696,JOB-01176,PRD-004,MCH-018,OPR-008,3,Inspection Station,2025-12-18,Afternoon (2PM-10PM),2025-12-18 14:13,2025-12-18 15:44,12.4,15.7,11.3,102.2,5,4,0.932,83.33,53.03
PRD-RUN-004697,JOB-01177,PRD-001,MCH-003,OPR-015,1,CNC Mill,2025-07-08,Night (10PM-6AM),2025-07-08 05:35,2025-07-08 14:19,5.4,51.9,67.3,591.7,10,8,0.876,742.9,305.9
PRD-RUN-004698,JOB-01177,PRD-001,MCH-010,OPR-011,2,Drill Press,2025-07-08,Afternoon (2PM-10PM),2025-07-08 14:42,2025-07-08 19:19,5.8,27.1,1.6,278.4,10,8,0.876,207.6,161.47
PRD-RUN-004699,JOB-01177,PRD-001,MCH-011,OPR-013,3,Surface Grinder,2025-07-08,Afternoon (2PM-10PM),2025-07-08 19:43,2025-07-09 02:01,13.6,36.4,9.0,386.6,10,9,0.966,409.07,220.27
PRD-RUN-004700,JOB-01177,PRD-001,MCH-017,OPR-013,4,Inspection Station,2025-07-09,Night (10PM-6AM),2025-07-09 02:31,2025-07-09 05:55,11.6,19.3,5.4,210.0,10,8,0.905,187.55,119.35
PRD-RUN-004701,JOB-01178,PRD-005,MCH-003,OPR-001,1,CNC Mill,2025-05-02,Morning (6AM-2PM),2025-05-02 08:30,2025-05-02 10:29,15.1,51.9,29.8,148.7,2,1,0.876,168.44,69.36
PRD-RUN-004702,JOB-01178,PRD-005,MCH-009,OPR-010,2,Drill Press,2025-05-02,Morning (6AM-2PM),2025-05-02 11:09,2025-05-02 12:07,10.3,23.9,10.0,68.1,2,1,0.876,43.57,33.89
