production_id,job_order_id,product_id,machine_id,operator_id,step_number,step_machine_type,date,shift,start_time,end_time,setup_time_min,cycle_time_min,queue_time_min,total_time_min,quantity_in,quantity_good,first_pass_yield,machine_cost,labor_cost
PRD-RUN-005182,JOB-01295,PRD-003,MCH-017,OPR-011,4,Inspection Station,2024-03-28,Afternoon (2PM-10PM),2024-03-28 20:50,2024-03-28 22:35,9.0,21.4,3.5,119.5,5,4,0.85,107.28,60.96
PRD-RUN-005183,JOB-01296,PRD-001,MCH-002,OPR-009,1,CNC Mill,2025-05-28,Night (10PM-6AM),2025-05-28 01:57,2025-05-28 12:16,5.6,68.7,43.0,735.6,10,8,0.85,981.51,360.85
PRD-RUN-005184,JOB-01296,PRD-001,MCH-009,OPR-014,2,Drill Press,2025-05-28,Morning (6AM-2PM),2025-05-28 12:54,2025-05-28 16:05,10.6,20.2,15.8,228.4,10,8,0.892,160.1,111.18
PRD-RUN-005185,JOB-01296,PRD-001,MCH-011,OPR-015,3,Surface Grinder,2025-05-28,Afternoon (2PM-10PM),2025-05-28 16:51,2025-05-28 23:34,8.3,44.1,29.5,478.8,10,8,0.85,488.12,234.68
PRD-RUN-005186,JOB-01296,PRD-001,MCH-018,OPR-013,4,Inspection Station,2025-05-28,Night (10PM-6AM),2025-05-28 23:58,2025-05-29 02:29,13.5,15.3,4.5,171.0,10,8,0.875,154.52,87.79
PRD-RUN-005187,JOB-01297,PRD-005,MCH-003,OPR-010,1,CNC Mill,2024-12-02,Morning (6AM-2PM),2024-12-02 06:21,2024-12-02 08:46,15.6,72.7,37.7,198.7,2,1,0.85,230.7,84.82
PRD-RUN-005188,JOB-01297,PRD-005,MCH-010,OPR-009,2,Drill Press,2024-12-02,Morning (6AM-2PM),2024-12-02 10:08,2024-12-02 11:06,13.0,25.2,56.3,119.7,2,1,0.85,48.72,33.83
PRD-RUN-005189,JOB-01297,PRD-005,MCH-016,OPR-014,3,Assembly Station,2024-12-02,Morning (6AM-2PM),2024-12-02 12:32,2024-12-02 14:48,11.3,69.9,69.4,220.5,2,1,0.85,101.62,79.39
PRD-RUN-005190,JOB-01297,PRD-005,MCH-018,OPR-005,4,Inspection Station,2024-12-02,Afternoon (2PM-10PM),2024-12-02 15:12,2024-12-02 16:01,11.9,20.7,14.9,68.2,2,1,0.871,50.2,28.52
PRD-RUN-005191,JOB-01298,PRD-007,MCH-001,OPR-004,1,CNC Mill,2025-07-01,Morning (6AM-2PM),2025-07-01 06:15,2025-07-01 08:17,13.8,60.7,7.4,142.6,2,1,0.887,193.89,71.28
PRD-RUN-005192,JOB-01298,PRD-007,MCH-008,OPR-005,2,Drill Press,2025-07-01,Morning (6AM-2PM),2025-07-01 09:18,2025-07-01 10:12,10.6,24.3,36.0,95.2,2,1,0.932,45.36,31.5
PRD-RUN-005193,JOB-01298,PRD-007,MCH-009,OPR-001,3,Drill Press,2025-07-01,Morning (6AM-2PM),2025-07-01 11:04,2025-07-01 12:02,12.0,25.5,38.5,101.5,2,1,0.85,48.38,33.6
PRD-RUN-005194,JOB-01298,PRD-007,MCH-011,OPR-003,4,Surface Grinder,2025-07-01,Afternoon (2PM-10PM),2025-07-01 14:39,2025-07-01 15:33,7.0,26.1,134.6,193.8,2,1,0.952,65.04,31.27
PRD-RUN-005195,JOB-01298,PRD-007,MCH-017,OPR-005,5,Inspection Station,2025-07-01,Afternoon (2PM-10PM),2025-07-01 15:56,2025-07-01 16:43,13.0,18.8,4.0,54.6,2,1,0.85,47.85,27.18
PRD-RUN-005196,JOB-01299,PRD-007,MCH-002,OPR-015,1,CNC Mill,2024-10-29,Morning (6AM-2PM),2024-10-29 08:20,2024-10-29 10:17,9.4,60.0,25.6,155.0,2,1,0.85,185.0,68.02
PRD-RUN-005197,JOB-01299,PRD-007,MCH-010,OPR-010,2,Drill Press,2024-10-29,Morning (6AM-2PM),2024-10-29 11:19,2024-10-29 12:19,10.8,27.4,47.6,113.2,2,1,0.85,50.23,34.88
PRD-RUN-005198,JOB-01299,PRD-007,MCH-008,OPR-005,3,Drill Press,2024-10-29,Morning (6AM-2PM),2024-10-29 13:09,2024-10-29 14:02,11.7,23.2,33.2,91.3,2,1,0.878,44.6,30.97
PRD-RUN-005199,JOB-01299,PRD-007,MCH-012,OPR-005,4,Surface Grinder,2024-10-29,Afternoon (2PM-10PM),2024-10-29 14:15,2024-10-29 15:30,8.4,37.6,3.8,87.4,2,1,0.864,91.73,44.1
PRD-RUN-005200,JOB-01299,PRD-007,MCH-017,OPR-012,5,Inspection Station,2024-10-29,Afternoon (2PM-10PM),2024-10-29 16:18,2024-10-29 16:58,6.7,18.6,40.0,83.9,2,1,0.864,40.97,23.28
PRD-RUN-005201,JOB-01300,PRD-008,MCH-001,OPR-016,1,CNC Mill,2025-07-03,Night (10PM-6AM),2025-07-03 02:38,2025-07-03 07:23,11.6,61.2,1.8,319.4,5,4,0.85,451.56,166.02
PRD-RUN-005202,JOB-01300,PRD-008,MCH-009,OPR-011,2,Drill Press,2025-07-03,Morning (6AM-2PM),2025-07-03 08:03,2025-07-03 10:40,11.9,32.5,17.3,191.7,5,4,0.85,131.8,91.53
PRD-RUN-005203,JOB-01300,PRD-008,MCH-014,OPR-015,3,Assembly Station,2025-07-03,Morning (6AM-2PM),2025-07-03 11:36,2025-07-03 15:49,8.3,54.8,38.3,320.6,5,4,0.85,188.75,147.47
PRD-RUN-005204,JOB-01300,PRD-008,MCH-017,OPR-012,4,Inspection Station,2025-07-03,Afternoon (2PM-10PM),2025-07-03 17:28,2025-07-03 19:02,11.0,18.6,81.1,185.1,5,4,0.85,96.51,54.83
PRD-RUN-005205,JOB-01301,PRD-007,MCH-002,OPR-014,1,CNC Mill,2024-06-27,Night (10PM-6AM),2024-06-27 01:17,2024-06-27 02:15,12.0,51.7,5.9,69.6,1,1,0.879,92.34,33.95
PRD-RUN-005206,JOB-01301,PRD-007,MCH-009,OPR-006,2,Drill Press,2024-06-27,Night (10PM-6AM),2024-06-27 02:54,2024-06-27 03:31,12.5,27.3,33.7,73.5,1,1,0.85,31.0,21.52
PRD-RUN-005207,JOB-01301,PRD-007,MCH-008,OPR-012,3,Drill Press,2024-06-27,Night (10PM-6AM),2024-06-27 04:29,2024-06-27 04:59,10.1,22.2,28.8,61.1,1,1,0.854,25.11,17.44
PRD-RUN-005208,JOB-01301,PRD-007,MCH-012,OPR-001,4,Surface Grinder,2024-06-27,Morning (6AM-2PM),2024-06-27 06:31,2024-06-27 07:12,8.3,36.6,83.2,128.1,1,1,0.85,49.75,23.92
PRD-RUN-005209,JOB-01301,PRD-007,MCH-017,OPR-010,5,Inspection Station,2024-06-27,Morning (6AM-2PM),2024-06-27 07:59,2024-06-27 08:26,9.7,19.2,32.6,61.5,1,1,0.85,27.52,15.63
PRD-RUN-005210,JOB-01302,PRD-001,MCH-001,OPR-006,1,CNC Mill,2024-01-23,Night (10PM-6AM),2024-01-23 03:36,2024-01-25 02:00,9.5,62.2,26.8,3146.3,50,42,0.85,4418.08,1624.29
PRD-RUN-005211,JOB-01302,PRD-001,MCH-010,OPR-004,2,Drill Press,2024-01-25,Night (10PM-6AM),2024-01-25 02:43,2024-01-25 19:56,12.9,22.8,14.8,1167.7,50,43,0.868,867.63,602.52
PRD-RUN-005212,JOB-01302,PRD-001,MCH-011,OPR-011,3,Surface Grinder,2024-01-25,Afternoon (2PM-10PM),2024-01-25 20:29,2024-01-27 12:56,11.5,54.1,15.6,2732.1,50,42,0.85,2944.16,1415.46
PRD-RUN-005213,JOB-01302,PRD-001,MCH-017,OPR-004,4,Inspection Station,2024-01-27,Morning (6AM-2PM),2024-01-27 13:18,2024-01-28 01:55,11.7,16.7,10.6,857.3,50,44,0.895,776.88,441.41
PRD-RUN-005214,JOB-01303,PRD-008,MCH-004,OPR-003,1,CNC Mill,2024-07-12,Night (10PM-6AM),2024-07-12 02:45,2024-07-12 06:29,4.3,49.2,69.5,319.8,5,5,1.0,355.1,130.55
PRD-RUN-005215,JOB-01303,PRD-008,MCH-010,OPR-006,2,Drill Press,2024-07-12,Morning (6AM-2PM),2024-07-12 07:16,2024-07-12 09:37,8.7,29.8,20.5,178.2,5,4,0.85,119.02,82.66
PRD-RUN-005216,JOB-01303,PRD-008,MCH-015,OPR-012,3,Assembly Station,2024-07-12,Morning (6AM-2PM),2024-07-12 10:09,2024-07-12 13:32,11.6,43.0,11.7,238.3,5,4,0.85,152.02,118.77
PRD-RUN-005217,JOB-01303,PRD-008,MCH-017,OPR-010,4,Inspection Station,2024-07-12,Afternoon (2PM-10PM),2024-07-12 15:29,2024-07-12 17:13,11.2,20.8,92.1,207.3,5,4,0.85,106.98,60.78
PRD-RUN-005218,JOB-01304,PRD-003,MCH-004,OPR-004,1,CNC Mill,2025-08-18,Morning (6AM-2PM),2025-08-18 06:23,2025-08-18 23:21,11.7,56.3,48.8,1186.5,20,17,0.891,1614.75,593.66
PRD-RUN-005219,JOB-01304,PRD-003,MCH-008,OPR-002,2,Drill Press,2025-08-18,Night (10PM-6AM),2025-08-18 23:59,2025-08-19 09:32,11.8,31.5,32.3,674.1,20,17,0.85,481.99,334.72
PRD-RUN-005220,JOB-01304,PRD-003,MCH-006,OPR-006,3,CNC Lathe,2025-08-19,Morning (6AM-2PM),2025-08-19 10:39,2025-08-20 03:10,8.8,55.0,50.9,1159.7,20,17,0.85,1387.12,577.97
PRD-RUN-005221,JOB-01304,PRD-003,MCH-017,OPR-002,4,Inspection Station,2025-08-20,Night (10PM-6AM),2025-08-20 04:06,2025-08-20 10:17,7.6,20.4,32.5,448.1,20,17,0.85,381.51,216.77
PRD-RUN-005222,JOB-01305,PRD-007,MCH-003,OPR-014,1,CNC Mill,2025-10-13,Morning (6AM-2PM),2025-10-13 07:21,2025-10-15 03:27,11.2,59.0,8.0,2969.2,50,42,0.859,4198.63,1543.62
PRD-RUN-005223,JOB-01305,PRD-007,MCH-009,OPR-001,2,Drill Press,2025-10-15,Night (10PM-6AM),2025-10-15 03:41,2025-10-15 22:50,14.5,25.4,7.3,1291.8,50,42,0.85,965.59,670.54
PRD-RUN-005224,JOB-01305,PRD-007,MCH-008,OPR-003,3,Drill Press,2025-10-16,Night (10PM-6AM),2025-10-16 01:22,2025-10-16 19:30,8.5,24.2,127.0,1345.5,50,47,0.946,914.35,634.96
PRD-RUN-005225,JOB-01305,PRD-007,MCH-011,OPR-008,4,Surface Grinder,2025-10-16,Afternoon (2PM-10PM),2025-10-16 20:42,2025-10-17 17:16,9.4,27.4,54.9,1434.3,50,45,0.912,1497.74,720.07
PRD-RUN-005226,JOB-01305,PRD-007,MCH-017,OPR-015,5,Inspection Station,2025-10-17,Afternoon (2PM-10PM),2025-10-17 17:45,2025-10-18 12:07,7.2,24.5,0.2,1232.4,50,42,0.85,1131.59,642.95
PRD-RUN-005227,JOB-01306,PRD-008,MCH-001,OPR-001,1,CNC Mill,2024-11-19,Night (10PM-6AM),2024-11-19 03:03,2024-11-19 04:18,15.2,66.5,2.0,83.7,1,1,0.85,118.36,43.52
PRD-RUN-005228,JOB-01306,PRD-008,MCH-008,OPR-006,2,Drill Press,2024-11-19,Night (10PM-6AM),2024-11-19 05:44,2024-11-19 06:22,13.8,26.9,77.8,118.5,1,1,0.85,31.75,22.05
PRD-RUN-005229,JOB-01306,PRD-008,MCH-014,OPR-005,3,Assembly Station,2024-11-19,Morning (6AM-2PM),2024-11-19 06:45,2024-11-19 08:00,6.3,77.4,1.5,85.2,1,1,0.902,56.3,43.98
PRD-RUN-005230,JOB-01306,PRD-008,MCH-018,OPR-003,4,Inspection Station,2024-11-19,Morning (6AM-2PM),2024-11-19 08:33,2024-11-19 08:53,4.9,17.1,17.5,39.5,1,1,0.879,20.74,11.78
PRD-RUN-005231,JOB-01307,PRD-007,MCH-003,OPR-003,1,CNC Mill,2025-12-15,Morning (6AM-2PM),2025-12-15 07:07,2025-12-15 14:29,7.3,48.6,12.0,505.3,10,9,0.932,700.2,257.43
PRD-RUN-005232,JOB-01307,PRD-007,MCH-008,OPR-001,2,Drill Press,2025-12-15,Afternoon (2PM-10PM),2025-12-15 16:07,2025-12-15 20:22,12.3,27.1,72.6,355.9,10,8,0.85,213.61,148.34
PRD-RUN-005233,JOB-01307,PRD-007,MCH-010,OPR-009,3,Drill Press,2025-12-15,Afternoon (2PM-10PM),2025-12-15 21:27,2025-12-16 01:37,12.5,26.7,45.0,324.5,10,8,0.85,210.43,146.12
PRD-RUN-005234,JOB-01307,PRD-007,MCH-012,OPR-001,4,Surface Grinder,2025-12-16,Night (10PM-6AM),2025-12-16 03:34,2025-12-16 10:13,14.2,43.1,87.4,532.6,10,8,0.85,484.37,232.87
PRD-RUN-005235,JOB-01307,PRD-007,MCH-018,OPR-014,5,Inspection Station,2025-12-16,Morning (6AM-2PM),2025-12-16 12:07,2025-12-16 14:46,9.2,16.8,96.4,273.6,10,8,0.895,163.44,92.87
PRD-RUN-005236,JOB-01308,PRD-005,MCH-004,OPR-011,1,CNC Mill,2025-06-09,Morning (6AM-2PM),2025-06-09 09:20,2025-06-10 00:55,6.9,52.0,114.1,1161.0,20,17,0.85,1483.37,545.36
PRD-RUN-005237,JOB-01308,PRD-005,MCH-008,OPR-009,2,Drill Press,2025-06-10,Night (10PM-6AM),2025-06-10 01:32,2025-06-10 09:28,5.7,26.3,8.0,539.7,20,17,0.85,399.58,277.49
PRD-RUN-005238,JOB-01308,PRD-005,MCH-015,OPR-013,3,Assembly Station,2025-06-10,Morning (6AM-2PM),2025-06-10 10:07,2025-06-11 05:59,4.1,66.5,13.8,1347.9,20,17,0.85,890.1,695.39
PRD-RUN-005239,JOB-01308,PRD-005,MCH-017,OPR-010,4,Inspection Station,2025-06-11,Morning (6AM-2PM),2025-06-11 06:32,2025-06-11 13:07,16.4,21.2,11.6,452.0,20,17,0.85,404.91,230.07
PRD-RUN-005240,JOB-01309,PRD-001,MCH-002,OPR-005,1,CNC Mill,2025-06-11,Morning (6AM-2PM),2025-06-11 06:55,2025-06-11 15:21,6.8,56.0,125.5,692.3,10,9,0.939,804.13,295.63
PRD-RUN-005241,JOB-01309,PRD-001,MCH-009,OPR-014,2,Drill Press,2025-06-11,Afternoon (2PM-10PM),2025-06-11 15:29,2025-06-11 19:14,9.6,24.1,2.3,252.9,10,8,0.859,188.66,131.02
PRD-RUN-005242,JOB-01309,PRD-001,MCH-011,OPR-010,3,Surface Grinder,2025-06-11,Afternoon (2PM-10PM),2025-06-11 20:27,2025-06-12 01:40,10.1,33.9,51.7,400.8,10,8,0.85,379.89,182.64
PRD-RUN-005243,JOB-01309,PRD-001,MCH-018,OPR-001,4,Inspection Station,2025-06-12,Night (10PM-6AM),2025-06-12 02:30,2025-06-12 05:49,14.8,20.7,32.8,254.6,10,8,0.85,205.13,116.55
PRD-RUN-005244,JOB-01310,PRD-008,MCH-001,OPR-003,1,CNC Mill,2024-04-23,Night (10PM-6AM),2024-04-23 04:38,2024-04-23 09:17,9.0,60.6,14.3,326.3,5,4,0.946,443.48,163.04
PRD-RUN-005245,JOB-01310,PRD-008,MCH-009,OPR-008,2,Drill Press,2024-04-23,Morning (6AM-2PM),2024-04-23 09:33,2024-04-23 11:32,12.0,23.9,1.9,133.4,5,4,0.932,99.55,69.12
PRD-RUN-005246,JOB-01310,PRD-008,MCH-013,OPR-012,3,Assembly Station,2024-04-23,Morning (6AM-2PM),2024-04-23 11:49,2024-04-23 16:30,7.7,61.2,3.6,317.3,5,4,0.85,209.59,163.74
PRD-RUN-005247,JOB-01310,PRD-008,MCH-018,OPR-007,4,Inspection Station,2024-04-23,Afternoon (2PM-10PM),2024-04-23 17:21,2024-04-23 18:46,9.3,16.8,29.1,122.4,5,4,0.897,86.55,49.18
PRD-RUN-005248,JOB-01311,PRD-005,MCH-003,OPR-016,1,CNC Mill,2024-04-22,Night (10PM-6AM),2024-04-22 05:40,2024-04-22 09:34,12.2,49.7,4.1,264.8,5,4,0.85,371.59,136.62
PRD-RUN-005249,JOB-01311,PRD-005,MCH-008,OPR-009,2,Drill Press,2024-04-22,Morning (6AM-2PM),2024-04-22 10:40,2024-04-22 12:52,10.1,27.3,40.4,187.0,5,4,0.85,110.97,77.06
PRD-RUN-005250,JOB-01311,PRD-005,MCH-014,OPR-012,3,Assembly Station,2024-04-22,Morning (6AM-2PM),2024-04-22 13:57,2024-04-22 18:33,8.1,59.9,42.4,350.0,5,4,0.85,205.78,160.77
PRD-RUN-005251,JOB-01311,PRD-005,MCH-018,OPR-003,4,Inspection Station,2024-04-22,Afternoon (2PM-10PM),2024-04-22 19:28,2024-04-22 20:41,6.8,15.0,25.1,106.9,5,4,0.969,75.77,43.05
PRD-RUN-005252,JOB-01312,PRD-004,MCH-006,OPR-014,1,CNC Lathe,2024-04-19,Night (10PM-6AM),2024-04-19 02:31,2024-04-19 03:19,9.1,43.8,52.4,105.3,1,1,0.907,67.48,28.12
PRD-RUN-005253,JOB-01312,PRD-004,MCH-011,OPR-006,2,Surface Grinder,2024-04-19,Night (10PM-6AM),2024-04-19 05:20,2024-04-19 06:04,10.1,37.9,96.1,144.1,1,1,0.85,53.27,25.61
PRD-RUN-005254,JOB-01312,PRD-004,MCH-018,OPR-004,3,Inspection Station,2024-04-19,Morning (6AM-2PM),2024-04-19 06:48,2024-04-19 07:13,8.9,18.9,23.0,50.8,1,1,0.903,26.49,15.05
PRD-RUN-005255,JOB-01313,PRD-001,MCH-002,OPR-015,1,CNC Mill,2024-01-16,Night (10PM-6AM),2024-01-16 04:33,2024-01-16 11:47,9.4,47.6,35.8,521.2,10,8,0.85,689.25,253.4
PRD-RUN-005256,JOB-01313,PRD-001,MCH-010,OPR-006,2,Drill Press,2024-01-16,Morning (6AM-2PM),2024-01-16 12:09,2024-01-16 16:15,8.6,26.5,11.6,285.2,10,8,0.85,206.3,143.27
PRD-RUN-005257,JOB-01313,PRD-001,MCH-012,OPR-015,3,Surface Grinder,2024-01-16,Afternoon (2PM-10PM),2024-01-16 17:06,2024-01-16 22:46,10.5,37.0,32.7,413.2,10,8,0.85,413.15,198.62
PRD-RUN-005258,JOB-01313,PRD-001,MCH-017,OPR-013,4,Inspection Station,2024-01-16,Night (10PM-6AM),2024-01-16 23:58,2024-01-17 02:56,12.6,18.5,47.5,245.1,10,8,0.862,182.34,103.6
PRD-RUN-005259,JOB-01314,PRD-008,MCH-004,OPR-013,1,CNC Mill,2025-11-03,Night (10PM-6AM),2025-11-03 04:45,2025-11-04 19:25,5.5,51.9,5.1,2605.6,50,44,0.886,3681.85,1353.62
PRD-RUN-005260,JOB-01314,PRD-008,MCH-009,OPR-013,2,Drill Press,2025-11-04,Afternoon (2PM-10PM),2025-11-04 20:31,2025-11-05 14:31,4.7,24.1,48.1,1257.8,50,46,0.934,906.95,629.83
PRD-RUN-005261,JOB-01314,PRD-008,MCH-014,OPR-005,3,Assembly Station,2025-11-05,Afternoon (2PM-10PM),2025-11-05 14:54,2025-11-07 19:09,10.0,70.0,5.4,3515.4,50,44,0.893,2340.8,1828.75
PRD-RUN-005262,JOB-01314,PRD-008,MCH-018,OPR-003,4,Inspection Station,2025-11-07,Afternoon (2PM-10PM),2025-11-07 19:34,2025-11-08 06:50,15.9,14.8,11.1,767.0,50,46,0.931,693.92,394.27
PRD-RUN-005263,JOB-01315,PRD-007,MCH-004,OPR-014,1,CNC Mill,2025-02-25,Night (10PM-6AM),2025-02-25 04:04,2025-02-26 20:13,14.0,53.6,120.8,2814.8,50,43,0.874,3822.28,1405.25
PRD-RUN-005264,JOB-01315,PRD-007,MCH-010,OPR-015,2,Drill Press,2025-02-26,Night (10PM-6AM),2025-02-26 22:17,2025-02-27 19:20,3.0,28.2,97.7,1510.7,50,42,0.85,1060.92,736.75
PRD-RUN-005265,JOB-01315,PRD-007,MCH-010,OPR-009,3,Drill Press,2025-02-27,Afternoon (2PM-10PM),2025-02-27 19:42,2025-02-28 14:29,11.5,25.0,0.7,1262.2,50,42,0.85,946.25,657.12
PRD-RUN-005266,JOB-01315,PRD-007,MCH-012,OPR-016,4,Surface Grinder,2025-02-28,Afternoon (2PM-10PM),2025-02-28 15:12,2025-03-01 21:27,10.3,40.4,14.7,2045.0,50,42,0.85,2202.57,1058.92
PRD-RUN-005267,JOB-01315,PRD-007,MCH-018,OPR-003,5,Inspection Station,2025-03-01,Afternoon (2PM-10PM),2025-03-01 21:44,2025-03-02 11:00,10.6,17.6,6.4,897.0,50,49,0.997,816.82,464.1
PRD-RUN-005268,JOB-01316,PRD-003,MCH-002,OPR-002,1,CNC Mill,2025-03-11,Night (10PM-6AM),2025-03-11 04:19,2025-03-11 05:17,3.0,61.8,52.7,117.5,1,1,0.85,92.34,33.95
PRD-RUN-005269,JOB-01316,PRD-003,MCH-010,OPR-007,2,Drill Press,2025-03-11,Morning (6AM-2PM),2025-03-11 06:44,2025-03-11 07:11,4.6,25.2,72.0,101.8,1,1,0.881,22.77,15.81
PRD-RUN-005270,JOB-01316,PRD-003,MCH-006,OPR-001,3,CNC Lathe,2025-03-11,Morning (6AM-2PM),2025-03-11 07:39,2025-03-11 08:33,8.1,51.9,13.8,73.8,1,1,0.85,76.16,31.73
PRD-RUN-005271,JOB-01316,PRD-003,MCH-017,OPR-014,4,Inspection Station,2025-03-11,Morning (6AM-2PM),2025-03-11 08:53,2025-03-11 09:25,12.4,21.4,9.0,42.8,1,1,0.883,32.35,18.38
PRD-RUN-005272,JOB-01317,PRD-001,MCH-001,OPR-010,1,CNC Mill,2024-08-29,Night (10PM-6AM),2024-08-29 01:35,2024-08-29 10:22,10.1,57.9,34.2,623.3,10,8,0.85,836.34,307.48
PRD-RUN-005273,JOB-01317,PRD-001,MCH-010,OPR-016,2,Drill Press,2024-08-29,Morning (6AM-2PM),2024-08-29 11:10,2024-08-29 14:54,13.0,23.6,34.5,283.5,10,8,0.85,188.16,130.67
PRD-RUN-005274,JOB-01317,PRD-001,MCH-012,OPR-005,3,Surface Grinder,2024-08-29,Afternoon (2PM-10PM),2024-08-29 16:53,2024-08-29 23:54,9.9,46.0,97.8,567.7,10,9,0.945,510.69,245.52
PRD-RUN-005275,JOB-01317,PRD-001,MCH-017,OPR-008,4,Inspection Station,2024-08-30,Night (10PM-6AM),2024-08-30 00:09,2024-08-30 02:51,9.7,17.0,9.2,188.9,10,9,0.924,166.01,94.32
PRD-RUN-005276,JOB-01318,PRD-005,MCH-003,OPR-009,1,CNC Mill,2024-02-07,Night (10PM-6AM),2024-02-07 02:29,2024-02-07 07:55,13.7,70.0,1.9,365.6,5,4,0.85,517.57,190.28
PRD-RUN-005277,JOB-01318,PRD-005,MCH-008,OPR-010,2,Drill Press,2024-02-07,Morning (6AM-2PM),2024-02-07 08:08,2024-02-07 10:24,15.6,26.9,3.1,153.2,5,4,0.85,113.9,79.1
PRD-RUN-005278,JOB-01318,PRD-005,MCH-013,OPR-010,3,Assembly Station,2024-02-07,Morning (6AM-2PM),2024-02-07 11:31,2024-02-07 16:29,6.0,65.5,41.0,374.5,5,4,0.85,222.88,174.12
PRD-RUN-005279,JOB-01318,PRD-005,MCH-018,OPR-013,4,Inspection Station,2024-02-07,Afternoon (2PM-10PM),2024-02-07 16:45,2024-02-07 18:11,7.8,17.4,4.4,99.2,5,4,0.85,87.57,49.76
PRD-RUN-005280,JOB-01319,PRD-008,MCH-002,OPR-004,1,CNC Mill,2025-12-24,Morning (6AM-2PM),2025-12-24 07:28,2025-12-25 20:19,15.9,49.2,73.2,2549.1,50,46,0.926,3507.96,1289.69
PRD-RUN-005281,JOB-01319,PRD-008,MCH-008,OPR-003,2,Drill Press,2025-12-25,Afternoon (2PM-10PM),2025-12-25 20:39,2025-12-26 13:51,6.2,23.0,11.9,1168.1,50,49,0.991,866.21,601.53
PRD-RUN-005282,JOB-01319,PRD-008,MCH-015,OPR-014,3,Assembly Station,2025-12-26,Afternoon (2PM-10PM),2025-12-26 15:03,2025-12-28 02:59,11.0,48.0,47.2,2458.2,50,42,0.85,1609.81,1257.67
PRD-RUN-005283,JOB-01319,PRD-008,MCH-018,OPR-012,4,Inspection Station,2025-12-28,Night (10PM-6AM),2025-12-28 03:08,2025-12-28 19:28,9.3,21.7,1.6,1095.9,50,42,0.85,1005.41,571.26
PRD-RUN-005284,JOB-01320,PRD-005,MCH-002,OPR-012,1,CNC Mill,2025-02-05,Morning (6AM-2PM),2025-02-05 07:36,2025-02-05 08:45,14.7,61.2,9.3,85.2,1,1,0.866,109.95,40.43
PRD-RUN-005285,JOB-01320,PRD-005,MCH-009,OPR-006,2,Drill Press,2025-02-05,Morning (6AM-2PM),2025-02-05 09:04,2025-02-05 09:41,13.2,26.0,2.0,41.2,1,1,0.85,30.58,21.23
PRD-RUN-005286,JOB-01320,PRD-005,MCH-013,OPR-013,3,Assembly Station,2025-02-05,Morning (6AM-2PM),2025-02-05 10:22,2025-02-05 11:34,12.3,67.4,33.1,112.8,1,1,0.916,54.13,42.29
PRD-RUN-005287,JOB-01320,PRD-005,MCH-018,OPR-010,4,Inspection Station,2025-02-05,Morning (6AM-2PM),2025-02-05 12:05,2025-02-05 12:34,11.6,20.3,7.2,39.1,1,1,0.85,30.5,17.33
PRD-RUN-005288,JOB-01321,PRD-005,MCH-001,OPR-004,1,CNC Mill,2024-06-07,Night (10PM-6AM),2024-06-07 04:37,2024-06-09 04:30,7.7,64.2,53.6,3271.3,50,44,0.889,4558.02,1675.74
PRD-RUN-005289,JOB-01321,PRD-005,MCH-008,OPR-016,2,Drill Press,2024-06-09,Night (10PM-6AM),2024-06-09 05:19,2024-06-09 21:59,9.5,22.2,41.3,1160.8,50,42,0.857,839.59,583.04
PRD-RUN-005290,JOB-01321,PRD-005,MCH-014,OPR-003,3,Assembly Station,2024-06-09,Night (10PM-6AM),2024-06-09 22:13,2024-06-12 09:00,11.3,78.7,1.2,3947.5,50,47,0.942,2632.97,2057.01
PRD-RUN-005291,JOB-01321,PRD-005,MCH-017,OPR-015,4,Inspection Station,2024-06-12,Morning (6AM-2PM),2024-06-12 09:26,2024-06-13 03:07,11.8,23.5,16.4,1203.2,50,42,0.85,1090.12,619.38
PRD-RUN-005292,JOB-01322,PRD-003,MCH-002,OPR-001,1,CNC Mill,2025-06-12,Night (10PM-6AM),2025-06-12 02:24,2025-06-12 23:56,10.1,71.8,0.4,1446.5,20,17,0.85,2050.13,753.73
PRD-RUN-005293,JOB-01322,PRD-003,MCH-010,OPR-014,2,Drill Press,2025-06-13,Night (10PM-6AM),2025-06-13 01:25,2025-06-13 10:14,15.2,28.8,75.0,666.2,20,17,0.868,444.53,308.7
PRD-RUN-005294,JOB-01322,PRD-003,MCH-005,OPR-010,3,CNC Lathe,2025-06-13,Morning (6AM-2PM),2025-06-13 10:43,2025-06-14 00:59,15.8,47.0,17.7,973.5,20,17,0.85,1198.12,499.22
PRD-RUN-005295,JOB-01322,PRD-003,MCH-017,OPR-011,4,Inspection Station,2025-06-14,Night (10PM-6AM),2025-06-14 01:30,2025-06-14 07:38,14.5,19.8,3.0,413.5,20,17,0.85,378.32,214.96
PRD-RUN-005296,JOB-01323,PRD-005,MCH-003,OPR-006,1,CNC Mill,2024-12-03,Morning (6AM-2PM),2024-12-03 06:29,2024-12-03 08:27,8.5,61.5,13.6,145.1,2,1,0.85,187.7,69.01
PRD-RUN-005297,JOB-01323,PRD-005,MCH-010,OPR-003,2,Drill Press,2024-12-03,Morning (6AM-2PM),2024-12-03 09:26,2024-12-03 10:22,15.0,23.1,36.9,98.1,2,1,0.948,47.21,32.78
PRD-RUN-005298,JOB-01323,PRD-005,MCH-015,OPR-014,3,Assembly Station,2024-12-03,Morning (6AM-2PM),2024-12-03 11:16,2024-12-03 13:40,6.6,77.2,28.2,189.2,2,1,0.85,107.82,84.23
